ParamName,ParamValue,TimeStamp,UeCRNTI
ULSINR,24575,1.58E+12,416
DLMACRate,6149710,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,2926,1.58E+12,416
PDCPUnusedBuffer,14070,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9378254,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,5460838,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,3428,1.58E+12,416
PDCPUnusedBuffer,12838,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,660,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9770366,1.58E+12,0
DLMACRate,3364798,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,2792,1.58E+12,416
PDCPUnusedBuffer,13066,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,856,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9524926,1.58E+12,0
DLMACRate,3783542,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,2557,1.58E+12,416
PDCPUnusedBuffer,14110,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,90,1.58E+12,416
CellDLMACRate,9993294,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,3944902,1.58E+12,416
MCS,8,1.58E+12,416
PDCPOccupBuffer,2583,1.58E+12,416
PDCPUnusedBuffer,13536,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,654,1.58E+12,416
ULSINR,24575,1.58E+12,416
CellDLMACRate,10421750,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4038278,1.58E+12,416
MCS,8,1.58E+12,416
PDCPOccupBuffer,2141,1.58E+12,416
PDCPUnusedBuffer,14058,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,583,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22527,1.58E+12,416
CellDLMACRate,10535918,1.58E+12,0
DLMACRate,5059806,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,1907,1.58E+12,416
PDCPUnusedBuffer,14420,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,557,1.58E+12,416
ULSINR,24063,1.58E+12,416
CellDLMACRate,10267422,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4609934,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,1699,1.58E+12,416
PDCPUnusedBuffer,14526,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,614,1.58E+12,416
ULSINR,25087,1.58E+12,416
DLOccupyPRBNum,61,1.58E+12,0
CellDLMACRate,10937030,1.58E+12,0
MCS,9,1.58E+12,416
DLMACRate,4262342,1.58E+12,416
PDCPOccupBuffer,1321,1.58E+12,416
PDCPUnusedBuffer,14836,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,648,1.58E+12,416
ULSINR,25087,1.58E+12,416
CellDLMACRate,11491390,1.58E+12,0
DLOccupyPRBNum,95,1.58E+12,0
DLMACRate,5144838,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,1054,1.58E+12,416
PDCPUnusedBuffer,7090,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,558,1.58E+12,416
DLOccupyPRBNum,97,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,13857878,1.58E+12,0
DLMACRate,6586566,1.58E+12,416
MCS,12,1.58E+12,416
PDCPUnusedBuffer,15370,1.58E+12,416
PDCPOccupBuffer,624,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1044,1.58E+12,416
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14876006,1.58E+12,0
DLMACRate,7863870,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,408,1.58E+12,416
PDCPUnusedBuffer,16142,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,616,1.58E+12,416
ULSINR,22015,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14070182,1.58E+12,0
DLMACRate,7459878,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,435,1.58E+12,416
PDCPUnusedBuffer,15802,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,889,1.58E+12,416
ULSINR,18431,1.58E+12,416
CellDLMACRate,18135846,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,5530446,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,306,1.58E+12,416
PDCPUnusedBuffer,16088,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,539,1.58E+12,416
CellDLMACRate,16933758,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,3850294,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,159,1.58E+12,416
PDCPUnusedBuffer,16060,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,540,1.58E+12,416
DLOccupyPRBNum,98,1.58E+12,0
ULSINR,19967,1.58E+12,416
CellDLMACRate,7515174,1.58E+12,0
DLMACRate,2839726,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,219,1.58E+12,416
CellDLMACRate,14888006,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLOccupyPRBNum,7,1.58E+12,0
DLMACRate,2942614,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,20,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,271,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,98,1.58E+12,0
CellDLMACRate,17092046,1.58E+12,0
DLMACRate,2593990,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,128,1.58E+12,416
PDCPUnusedBuffer,16338,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,172,1.58E+12,416
CellDLMACRate,13312494,1.58E+12,0
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,5,1.58E+12,0
DLMACRate,2343342,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,106,1.58E+12,416
PDCPUnusedBuffer,16166,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,337,1.58E+12,416
ULSINR,24063,1.58E+12,416
CellDLMACRate,7454302,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,2336422,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,16,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,213,1.58E+12,416
ULSINR,18431,1.58E+12,416
CellDLMACRate,7706118,1.58E+12,0
DLOccupyPRBNum,98,1.58E+12,0
DLMACRate,2266446,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,65,1.58E+12,416
PDCPUnusedBuffer,16346,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,192,1.58E+12,416
CellDLMACRate,11910046,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,890382,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,47,1.58E+12,416
PDCPUnusedBuffer,16284,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,128,1.58E+12,416
CellDLMACRate,9942526,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLMACRate,77094,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,10160678,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,1591638,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,152,1.58E+12,416
ULSINR,25599,1.58E+12,416
CellDLMACRate,10824750,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
DLMACRate,734486,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,67,1.58E+12,416
ULSINR,-1,1.58E+12,416
CellDLMACRate,6006398,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,297782,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,21,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,0,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,7,1.58E+12,0
CellDLMACRate,15321830,1.58E+12,0
DLMACRate,1648550,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,21,1.58E+12,416
PDCPUnusedBuffer,8144,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,184,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,16402166,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,164950,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,6,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,3,1.58E+12,416
ULSINR,20479,1.58E+12,416
CellDLMACRate,11401414,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,2372982,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,30,1.58E+12,416
PDCPUnusedBuffer,16366,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,220,1.58E+12,416
ULSINR,22527,1.58E+12,416
CellDLMACRate,14326110,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,2688766,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,50,1.58E+12,416
PDCPUnusedBuffer,16334,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,267,1.58E+12,416
ULSINR,23551,1.58E+12,416
CellDLMACRate,12816302,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4106494,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,465,1.58E+12,416
PDCPUnusedBuffer,16326,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14530886,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,3828550,1.58E+12,416
MCS,7,1.58E+12,416
PDCPOccupBuffer,848,1.58E+12,416
PDCPUnusedBuffer,15504,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,409,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
CellDLMACRate,14351174,1.58E+12,0
DLMACRate,6036206,1.58E+12,416
MCS,12,1.58E+12,416
